TimeStamp,IntSolIrr,SMA-h-On,TmpMdul K,A.Ms.Amp,A.Ms.Vol,A.Ms.Watt,A1.Ms.Amp,B.Ms.Amp,B.Ms.Vol,B.Ms.Watt,B1.Ms.Amp,E-Total,GridMs.A.phsA,GridMs.A.phsB,GridMs.A.phsC,GridMs.Hz,GridMs.PhV.phsA,GridMs.PhV.phsB,GridMs.PhV.phsC,GridMs.TotPF,GridMs.TotVA,GridMs.TotVAr,GridMs.VA.phsA,GridMs.VA.phsB,GridMs.VA.phsC,GridMs.VAr.phsA,GridMs.VAr.phsB,GridMs.VAr.phsC,GridMs.W.phsA,GridMs.W.phsB,GridMs.W.phsC,Mode,Mt.TotOpTmh,Mt.TotTmh
2017-01-26 13:45,,,,0.0,636.34,0.0,0.0,0.0,636.37,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3501.69
2017-01-26 14:00,,,,0.0,714.19,0.0,0.0,0.0,713.26,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3501.89
2017-01-26 14:15,,,,0.0,646.56,0.0,0.0,0.0,646.23,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3502.11
2017-01-26 14:30,,,,0.0,515.95,0.0,0.0,0.0,516.26,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3502.31
2017-01-26 14:45,,,,0.0,566.15,0.0,0.0,0.0,566.42,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3502.52
2017-01-26 15:00,,,,0.0,620.0,0.0,0.0,0.0,620.17,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3502.73
2017-01-26 15:15,,,,0.0,628.67,0.0,0.0,0.0,628.83,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3502.94
2017-01-26 15:45,4.09,6113.68,286.8,0.0,604.61,0.0,0.0,0.0,604.84,0.0,0.0,28206.87,0.0,0.0,0.0,50.0,238.22,237.95,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3208.55,3503.38
2017-01-26 16:00,3.82,6113.93,286.8,0.0,601.34,0.0,0.0,0.0,601.33,0.0,0.0,28206.87,0.0,0.0,0.0,50.0,238.11,237.93,238.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3208.55,3503.63
2017-01-26 16:15,3.87,6114.18,286.73,0.06,549.87,28.45,0.06,0.04,542.83,16.93,0.04,28206.87,0.05,0.06,0.06,50.0,237.87,237.72,238.72,0.17,42.07,-37.1,12.9,14.55,14.62,-11.1,-13.1,-12.97,6.14,6.14,6.14,1: Mpp,3208.64,3503.88
2017-01-26 16:30,1.86,6114.42,286.69,0.05,542.31,21.34,0.05,0.03,535.95,12.62,0.03,28206.87,0.05,0.06,0.06,50.0,237.78,237.78,238.62,0.08,38.0,-37.38,11.72,13.31,12.97,-11.38,-13.17,-12.83,2.62,2.62,2.62,7: Warten,3208.73,3504.13
2017-01-26 16:45,0.17,6114.68,286.6,0.0,548.95,0.0,0.0,0.0,549.22,0.0,0.0,28206.87,0.0,0.0,0.0,50.0,237.72,237.8,238.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3208.73,3504.38
2017-01-26 17:00,5.0,6114.83,286.69,0.1,564.99,50.62,0.1,0.07,546.86,30.12,0.07,28206.89,0.09,0.1,0.1,38.46,182.9,182.81,183.58,0.33,67.23,-42.08,21.38,22.92,22.92,-12.77,-14.77,-14.54,17.31,17.54,17.54,7: Warten,3208.82,3504.61
2017-01-26 17:15,,,,0.0,564.18,0.0,0.0,0.0,564.42,0.0,0.0,28206.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.82,3504.82
2017-01-26 17:30,,,,0.0,420.23,0.0,0.0,0.0,420.59,0.0,0.0,28206.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.82,3505.02
2017-01-26 17:45,,,,0.0,382.3,0.0,0.0,0.0,382.69,0.0,0.0,28206.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.82,3505.2
